"Tak Ikut Antar Ganjar-Mahfud ke KPU, Sandiaga Hadiri Workshop di Bogor","Bogor - Ganjar Pranowo-Mahfud Md resmi mendaftar ke KPU untuk menjadi capres-cawapres, pagi tadi. Ketua Bappilu PPP Sandiaga Uno tak ikut mengantar karena sedang menjalani tugas sebagai menteri Pariwisata dan Ekonomi Kreatif (Menparekraf) di Bogor.Sandiaga Uno diketahui menghadiri workshop Kabupaten/Kota Kreatif di Bogor Creatif Center (BCC) Jl Kapten Muslihat Kota Bogor. Ia didampingi Wali Kota Bogor Bima Arya Sugiarto.Dalam kegiatan tersebut, Sandiaga mendengarkan keluhan para pelaku kreatif dari berbagai daerah di Jawa Barat. Kegiatan ini bertujuan membangun ekosistem antara Pemerintah Daerah dengan komunitas dan para pelaku ekonomi kreatif. Sandi berharap Kota Bogor masuk sebagai Kota Kreatif yang diakui Unesco, setelah Ambon, Bandung, Jakarta dan Pekalongan. Ia menyebut, Kota Bogor merupakan kota yang sudah dikenal dunia dan memiliki potensi mulai dari kuliner, fashion hingga kriya atau kerajinan tangan.""Harapannya Kota Bogor akan diajukan sebagai kota kreatif di tahun depan setelah uji petik nanti. Ada tiga subsektor unggulan, yakni kuliner, kriya, dan fashion. Ini akan dipilih dalam proses yang melibatkan komunitas dan pemkot serta kami pemerintah pusat,"" kata Sandiaga Uno didampingi Bima Arya, Kamis (19/10/2023).""Harapannya suatu saat Bogor bisa diajukan menjadi kota kreatif yang diakui Unesco. Sekarang baru ada empat kota kreatif di Indonesia yang diakui Unesco. Ambon City of Music, Bandung City of Desain, Jakarta City of Literature, dan Pekalongan City of Batik,"" imbuhnya.Simak juga 'Kata Sandiaga setelah Mahfud Dipilih Jadi Cawapres Ganjar':[Gambas:Video 20detik] (dnu/dnu)"
Golkar Jatim Tancap Gas Sosialisasikan Prabowo-Gibran di Madura,"Jakarta - Ketua DPD Partai Golkar Jawa Timur M. Sarmuji langsung tancap gas mensosialisasikan pasangan Prabowo-Gibran agar membumi di hati masyarakat. Sarmuji melakukan sosialisasi di beberapa wilayah Madura terutama Kabupaten Sumenep.Hal ini dilakukannya saat Koalisi Indonesia Maju (KIM) sedang deklarasi sekaligus pendaftaran Calon Presiden Prabowo Subianto dan Calon Wakil Presiden Gibran Rakabuming Raka di Komisi Pemilihan Umum (KPU) Pusat, Rabu (25/10/2023).""Yang mendampingi Pak Prabowo dan Mas Gibran sudah sangat banyak. Partai-partai koalisi antusias mengerahkan kader-kadernya untuk mengawal beliau berdua. Tugas kami sebagai pengurus di masing-masing provinsi adalah bagaimana segera mungkin nama pasangan ini masuk di hati dan pikiran masyarakat,"" ujar Samuji dalam keterangan tertulis, Rabu (25/10/2023). Wakil Ketua Komisi VI DPR RI itu menuturkan optimisme dan momentum pendaftaran pasangan Prabowo-Gibran harus segera sampai ke masyarakat.""Ini momen yang sangat bagus, aura yang terpancar dari proses pendaftaran ini harus segera tersampaikan ke masyarakat agar mereka memiliki referensi yang sama dengan calon yang diusung koalisi tersebut,"" katanya.Sejalan dengan hal tersebut, Ketua Ikatan Alumni Universitas Jember itu menegaskan Golkar Jawa Timur akan terus melakukan konsolidasi dan sosialisasi untuk memenangkan pasangan tersebut.""Sejak hari ini, Golkar Jawa Timur akan tancap gas memaksimalkan kader untuk memenangkan pasangan Prabowo-Gibran pada Pemilu tahun 2024 mendatang,"" tegas Sarmuji.Lebih lanjut, ia menargetkan pasangan usungan Koalisi Indonesia Maju tersebut akan memperoleh setidaknya 60 persen suara masyarakat Jawa Timur, terkhusus Madura.""Pak Prabowo selalu ada di hati masyarakat Jawa Timur khususnya Madura, jika merunut dua pilpres terdahulu, untuk pilpres mendatang setidaknya target kami adalah 60 persen,"" pungkas Sarmuji.Simak Video 'Tekad Prabowo-Gibran Bebaskan RI dari Kemiskinan-Kekurangan Gizi': [Gambas:Video 20detik] (akd/akd)"
"Prabowo-Gibran Menang, Cak Imin: Banyak Ketidaknormalan Pemilu yang Belum Pernah Terjadi","Calon wakil presiden (cawapres) nomor urut 1 Muhaimin Iskandar menilai proses Pemilihan Presiden (Pilpres) 2024 merupakan yang terburuk sepanjang sejarah. Menurutnya, banyak kekurangan yang terjadi selama proses kontestasi berlangsung. “Sepanjang perjalanan pilpres kali ini, sejak awal kita semua telah melihat dan menemukan begitu banyak ketidaknormalan, kekurangan, dan pembiaran terhadap proses yang tidak wajar, yang tidak pernah terjadi sebelumnya dalam sejarah bangsa ini,” ujar Muhaimin dalam keterangan video yang diunggah di YouTube Anies Baswedan, Rabu (20/3/2024) malam. Bahkan, ia menuding berbagai kecurangan terjadi secara masif sebelum pencoblosan berlangsung. “Mulai dari rekayasa regulasi, sampai ke intervensi alat negara, dan semua ini telah menjadi catatan media serta jadi catatan publik,” ucap dia. Adapun pernyataan itu merespons keputusan Komisi Pemilihan Umum (KPU) yang menetapkan capres-cawapres nomor urut 2 Prabowo Subianto dan Gibran Rakabuming Raka sebagai pemenang. Keduanya memperoleh 96,2 juta suara atau setara 58,58 persen. Sementara, Anies dan Muhaimin finish di urutan kedua dengan perolehan 40,9 juta suara atau 24,95 persen. Disusul oleh capres-cawapres nomor urut 3 Ganjar Pranowo dan Mahfud MD yang memperoleh 27,04 juta suara atau 16,47 persen. Muhaimin menekankan, niatnya untuk maju dengan Anies adalah membawa misi perubahan, menjaga demokrasi, serta menunaikan amanat reformasi. “Dan berdasarkan catatan dari KPU tadi ada puluhan juta orang yang menitipkan suara kepada kami berdua,” tutur dia. Maka dari itu, Muhaimin menyatakan bahwa Tim Hukum Nasional (THN) Anies-Muhaimin (Amin) bakal mengajukan gugatan ke Mahkamah Konstitusi (MK) terkait hasil keputusan KPU. Ia meminta, THN Amin membuktikan berbagai kecurangan yang terjadi pada publik dan para hakim konstitusi. “Kami memutuskan meminta tim hukum Timnas Amin untuk maju ke Mahkamah Konstitusi dan menyampaikan pada majelis hakim serta publik luas tentang berbagai kekurangan dan penyimpangan yang telah terjadi selama proses pilpres kali ini,” imbuh dia."
Apakah Usia 70 Tahun Boleh Nyapres? MK Putuskan Senin Pekan Depan,"Jakarta - Usai putusan soal batas minimal usia capres-cawapres diketok, Mahakamah Konstitusi (MK) juga bakal memutuskan apakah orang usia 70 tahun ke atas boleh menjadi capres atau tidak. Putusan akan dibacakan Senin (23/10) pekan depan.Berdasarkan jadwal sidang yang tertera di situs MK, diakses detikcom pada Kamis (19/10/2023), terdapat sejumlah agenda pembacaan putusan soal uji materi Undang-Undang Nomor 7 Tahun 2017 tentang Pemilihan Umum.Senin, 23 Oktober 2023, pukul 10.00 WIB, MK kan mengucapkan putusan mengenai perkara 107/PUU-XXI/2023 tentang Pengujian Materiil UU Pemilu dengan pemohon Rudy Hartono. Diberitakan detikcom pada Jumat (6/10) lalu, Rudi Hartono menggugat UU Pemilu dan berharap batas capres/cawapres berusia 70 tahun. Menurut warga Malang itu, usia menentukan kemampuan seseorang dalam memimpin.Selanjutnya masih pada 23 Oktober 2023 pekan depan, MK juga akan mengucapkan putusan atas perkara 104/PUU-XXI/2023 mengenai uji materi UU Pemilu dengan pemohon Gulfino Guevarrato. Berdasarkan catatan berita detikcom, Gulfino meminta agar orang yang telah dua kali maju capres tidak diperkenankan maju. Bersamaan perkara juga, ada gugatan dari tiga warga negara yang memberi kuasa ke Aliansi 98 Pengacara Pengawal Demokrasi dan HAM, yang menginginkan agar batas maksimal diatur 70 tahun.Perkara selanjutnya yang akan diputus pada waktu yang sama oleh MK pada Senin (23/10) pekan depan adalah gugatan dari tiga warga negara itu, yakni perkara 102/PUU-XXI/2023 mengenai uji materi UU Pemilu dengan pemohon Wiwit Ariyanto, Rahayu Fatika Sari, dan Rio Saputro. Berdasarkan catatan detikcom, mereka meminta agar batas usia maksimal capres 70 tahun serta tidak pernah cedera karena terlibat pelanggaran HAM.MK juga akan memutus perkara nomor 96//PUU-XXI/2023 tentang UU Pemilu yang diajukan Riko Andi Sinaga. Berdasarkan catatan detikcom, Riko meminta agar syarat usia capres-cawapres diturunkan menjadi 25 tahun.Sekalian pada waktu yang sama, MK juga bakal memutus perkara nomor 93/PUU-XXI/2023 mengenai UU Pemilu yang diajukan pemohon Guy Rangga Boro. Berdasarkan berita detikcom, Guy Rangga Boro meminta usia cawapres minimal berusia 21 tahun.Lihat juga Video 'Amien Rais: MK Telah Menjadi Mahkamah Khianat!': [Gambas:Video 20detik] (dnu/asp)"
Jubir Timnas AMIN soal Akronim AMIN Diadukan ke Bareskrim: Kok Aneh-aneh Sih,"Jakarta - Forum Aktivis Dakwah Kampus Indonesia, Umar Segala, mengadukan calon presiden nomor urut 1 Anies Baswedan ke Bareskrim Polri karena penggunaan akronim 'AMIN' dalam kampanye Pilpres 2024. Juru bicara Timnas AMIN, Indra Charismadji mengatakan pengaduan itu hal yang aneh.""Kok makin aneh-aneh aja sih. Apa ada yang salah dengan akronim 'AMIN'? Kan memang dari Anies-Muhaimin,"" kata Indra saat dihubungi, Jumat (22/12/2023) malam.""Kalau sampai diterima, berarti pertandingan ini sudah tidak fair lagi,"" lanjutnya. Indra lantas mempertanyakan maksud frasa suci yang yang disebutkan Forum Aktivis Dakwah itu. Dia lantas menyinggung perihal komitmen pemilu damai.""Suci buat siapa dan atas dasar apa? Bahasa Inggris pun ada amen, amin. Katanya mau pemilu yang riang gembira, ngapain harus ditarik-tarik ke ranah hukum,"" ucap Indra.Indra menjelaskan akronim 'AMIN' merupakan anugerah dari Tuhan Yang Mahakuasa. Dia menuturkan, pihaknya bangga memiliki capres-cawapres dengan akronim yang sangat baik.""Kita tidak punya logistik, tidak punya dukungan aparat. Tapi kita punya akronim yang mudah diingat rakyat. Itu rejeki anak soleh,"" tutur Indra.Anies Baswedan Diadukan ke BareskrimSebelumnya Anies diadukan ke Bareskrim Polri terkait dugaan penistaan agama karena penggunaan akronim 'AMIN' dalam kampanye Pilpres 2024. Koordinator Forum Aktivis Dakwah Kampus Indonesia, Umar Segala, mengatakan penggunaan kata 'AMIN' sebagai akronim dari Anies Baswedan-Muhaimin Iskandar merupakan bentuk penistaan agama sebab kata amin merupakan frasa suci.""Karena sudah jelas dikatakan dalam agama Islam dan juga bahkan seluru agama yang ada di Republik Indonesia ini, 'amin' ini sudah disetujui sebagai pengkabulan atau pengharapan kita terhadap Tuhan kita,"" kata Umar kepada wartwan di Bareskrim Polri, Jakarta Selatan, Jumat (22/12).""Sudah dijelaskan bahwa dalam hadits-hadits bahwa penggunaan Amin ini adalah kata suci, penggunaannya sebagai bentuk harapan kita terhadap Tuhan Yang Maha Esa,"" sambungnya.Lihat juga Video 'Dampingi Anies, Hamdan Zoelva Pakai Kaos Sindir Negara Kekuasaan': [Gambas:Video 20detik]Simak selengkapnya di halaman berikutnya. Halaman 1 2 Selanjutnya"
"Usai Daftar Capres, Ganjar Harap KPU Jadi Wasit yang Netral","Bakal calon presiden (capres) Ganjar Pranowo berharap Komisi Pemilihan Umum (KPU) bisa menjadi wasit yang netral dalam Pemilihan Presiden (Pilpres) 2024. Hal ini disampaikan Ganjar usai dirinya bersama Mahfud MD mendaftar sebagai capres dan calon wakil presiden (cawapres) di Kantor KPU, Jakarta, Kamis (19/10/2023) siang. Ganjar juga berharap KPU ke depan bisa memberikan layanan terbaik kepada peserta Pilpres 2024. ""Mudah-mudahan KPU akan menjadi wasit yang Insya Allah paling netral, pasti paling bisa memberikan layanan terbaik, dan kita persembahkan untuk kemajuan bangsa dan negara,"" ujar Ganjar. Ganjar berharap berkas persyaratan yang telah diserahkan bisa mendapatkan legalitas sebagai capres. Selain itu, pendaftaran ini juga diharapkan bisa menjadi langkah awal untuk mengarungi tahapan berikutnya. ""Dan Insya Allah saya dan Mahfud melalui visi, misi, dan program yang sudah disiapkan akan cepat membawa Indonesia maju lebih lincah lagi, dan tentu kami mohon dukungan, dorongan kepada masyarakat,"" pungkas Ganjar. Dalam masa pendaftaran capres dan capres, pasangan Anies Baswedan dan Muhaimin Iskandar atau Cak Imin menjadi kontestan pertama yang mendaftarkan diri ke KPU. KPU menyatakan dokumen persyaratan pasangan Anies dan Cak Imin telah memenuhi syarat."
"Soal Solusi Impor Pangan, Gibran Bahas Program Petani Milenial Ridwan Kamil","Jakarta - Cawapres nomor urut 2, Gibran Rakabuming Raka, menjawab pertanyaan soal solusi agar Indonesia tak lagi impor pangan. Gibran mengatakan Indonesia sempat swasembada pangan sebelum tahun 2023.""Masalah pangan, masalah impor, 2019-2022 kita sebenarnya sudah swasembada beras. (Tahun) 2023 ada impor karena El Nino dan ini terjadi di sebagian besar belahan dunia,"" kata Gibran dalam Debat Pilpres 2024 di JCC Senayan Jakarta, Minggu (21/1/2024).Dia mengatakan kunci agar Indonesia tak impor pangan adalah dengan meningkatkan produktivitas. Dua poin utama untuk meningkatkan produktivitas ialah lahan dan pupuk. ""Kuncinya, sekarang adalah bagaimana kita kerja sama melakukan ekstensifikasi-intensifikasi lahan di tingkat desa sampai tingkat nasional secara efektif. Pupuk itu kunci, makanya kemarin ada pabrik pupuk di Fakfak. Ini kunci meningkatkan produktivitas,"" kata dia.Dia mengatakan mekanisasi juga perlu dilakukan untuk meningkatkan produktivitas pangan. Gibran juga mengatakan modernisasi hal yang penting.Dia lalu menyinggung program petani milenial yang dibentuk di Jawa Barat (Jabar) pada masa Gubernur Ridwan Kamil.""lalu mekanisasi. Kalau tidak ada mekanisasi, produktivitas tak akan meningkat. Ada combine harvester, ada RNU, ini wajib untuk meningkatkan produktivitas. sekaligus meningkatkan food lost atau food waste,"" ucap dia.""Lalu tentu saja kita harus menggandeng anak-anak muda. Seperti di Jabar sudah ada program petani milenial. Ya kita juga harus mengedepankan smart farming,"" imbuhnya.Gibran mengatakan moderninsasi alat pertanian dapat membantu proses bertani terutama mengecek kesuburan tanah hingga keasaman (Ph) tanah yang menggunakan alat berbasis Internet of Things (IoT). Termasuk menyemprotkan pestisida menggunakan pesawat tanpa awak (drone).Selain itu, Gibran juga menjawab kritik atas food estate. Dia mengatakan program food estate akan terlihat hasilnya setelah beberapa kali panen.""Jadi memang yang namanya food estate, lahan pertanian itu adalah program jangka panjang pak. Jadi tidak bisa di-judge, sekali panen, kedua, ketiga itu pasti tidak bisa 100%. Ini yang petani pasti paham. Baru nanti panen keenam, ketujuh, kedelapan baru akan kelihatan apa hasilnya,"" ujar dia.Simak Video 'Cak Imin-Mahfud Kompak Ingin Ada Lembaga yang Urus Reforma Agraria':[Gambas:Video 20detik] (jbr/jbr)"
Sudirman Said Anggap Putusan MK soal Batas Usia Capres-Cawapres Cacat Moral,"Jakarta - Juru Bicara Anies Baswedan Sudirman Said mengaku prihatin dengan keputusan Mahkamah Konstitusi (MK) terkait batas minimal usia capres dan cawapres yang memperbolehkan pemimpin di bawah 40 tahun untuk menjadi cawapres jika ada pengalaman sebagai kepala daerah. Sudirman melihat keputusan itu cacat moral.""Kalau sekarang lihat situasi opini publik ya, tidak bisa dihindari bahwa ada cacat moral dalam kredibilitas Mahkamah Konstitusi dan itu problematik juga. Tapi, pada setiap perubahan politik diikuti dengan perubahan suasana birokrasi, pemerintahan,"" kata Sudirman kepada wartawan di Mandarin Oriental Jakarta, Menteng, Rabu (25/10/2023). Sudirman menjawab pertanyaan apakah ada kekhawatiran semisal ada sengketa Pemilu mengingat Ketua MK memiliki hubungan keluarga dengan Gibran dan Jokowi.Sudirman menyebut pihaknya berharap MK kembali ke fitrah kewenangannya. Ia menyinggung lembaga yang hanya diperuntukan untuk kepentingan keluarga. ""Dan kalau tata nilai baik, semua pimpinan lembaga nggak akan diperkosa. Nah itu, yang terjadi sekarang itu kan pemerkosaan kewenangan lembaga-lembaga untuk kepentingan keluarga, itu yang sedang kita prihatinkan,"" ungkap Sudirman.""Jadi mudah-mudahan kalau nanti cuaca politiknya berubah dan kemudian orang seperti Pak Anies jadi pemimpin, secara serta merta atau secara langsung akan berubah suasana keseluruhan,"" sambungnya.Ia mengatakan tim Anies Baswedan dan Muhaimin Iskandar tak khawatir usai keputusan itu berjalan. Ia percaya Pemilu 2024 akan mengembalikan kewarasan dalam bernegara.""Kita berjuang, kita berjuang berlapis-lapis, menggelorakan dukungan dari masyarakat, kita juga bicara di forum-forum ini. Kan forum juga tim mengimbau supaya kita kembali, karena semua orang risau juga kan,"" tutur Sudirman.""Dan menurut saya ini pemilu bagian dari perjuangan untuk mengembalikan sehatnya, kalau istilahnya Pak Anies Pemilu harus jadi perjuangan untuk mengembalikan kewarasan bernegara,"" pungkasnya.Simak juga ''Mahkamah Keluarga' Muncul di Google Maps':[Gambas:Video 20detik] (dwr/aik)"
Kala Gibran Bakar Semangat Pendukung Usai Prabowo Jawab Anies soal Putusan MK,"Jakarta - Capres nomor urut 2 Prabowo Subianto menjawab pertanyaan capres nomor urut 1 Anies Baswedan terkait putusan Mahkamah Konstitusi (MK). Cawapres nomor urut 2 Gibran Rakabuming Raka bereaksi dengan meminta para pendukung bersorak mendukung Prabowo.Aksi tersebut terjadi pada debat perdana segmen keempat, di KPU RI, Menteng, Jakarta Pusat, Selasa (12/12/2023). Pada segmen ini para capres saling mengajukan pertanyaan dan saling menanggapi.Mulanya, Anies bertanya ke Prabowo terkait putusan MK soal batas usia capres-cawapres. Prabowo lantas menjawab bahwa rakyat yang memilih. ""Intinya adalah bahwa keputusan itu final dan tidak dapat diubah. Ya saya laksanakan. Dan kita ini bukan anak kecil Mas Anies, Anda juga paham ya sudahlah, sekarang begini, intinya rakyat yang putuskan, rakyat yang menilai,"" kata Prabowo menjawab Anies dalam debat perdana.""Kalau rakyat tidak suka Prabowo dan Gibran nggak usah pilih kami saudara-saudara sekalian, dan saya tidak takut tidak punya jabatan Mas Anies. Sorry ye, sorry ye. Mas Anis, saya tidak punya apa-apa. Saya sudah siap mati untuk negara ini,"" sambungnya.Gibran lalu berdiri dari tempat duduknya. Dia pun mengarahkan pandangannya ke pendukung untuk bersorak mendukung Prabowo.Para pendukung paslon 02 pun bersorak. Capres nomor urut 3 Ganjar Pranowo dan Anies tersenyum mendengar jawaban Prabowo.Simak Video 'TKN Klaim Prabowo-Gibran Makin Diserang Makin Naik':[Gambas:Video 20detik] (amw/idn)"
"Pendaftaran Petugas KPPS Pemilu 2024 Dibuka hingga 20 Desember 2023, Ini Syaratnya","Komisi Pemilihan Umum (KPU) telah membuka rekrutmen petugas kelompok penyelenggara pemungutan suara (KPPS) pemilihan umum (Pemilu) 2024 sejak Senin (11/12/2023). KPU Provinsi DKI Jakarta membutuhkan 215.365 anggota KPPS untuk 30.766 TPS yang tersebar di enam kabupaten atau kota se-provinsi DKI Jakarta. ""Kami umumkan proses rekrutmen KPPS dimulai sejak tanggal 11 hingga 20 Desember 2023,"" ujar Koordinator Divisi Sumber Daya Manusia KPU RI Parsadaan Harahap dalam keterangannya, dikutip Selasa (12/12/2023). Berdasarkan Peraturan KPU Nomor 8 Tahun 2022 Pasal 35 ayat 1, berikut syarat yang harus dipenuhi untuk mendaftar menjadi petugas KPPS Pemilu 2024: 1. Warga Negara Indonesia (WNI) 2. Minimal berusia 17 (tujuh belas) tahun dan maksimal 55 tahun 3. Setia Kepada Pancasila sebagai dasar negara UUD Negara Republik Indonesia Tahun 1945, NKRI, Bhinneka Tunggal Ika, dan cita-cita Proklamasi 17 Agustus 1945 4. Mempunyai integritas, pribadi yang kuat, jujur dan adil 5. Tidak menjadi anggota partai politik, atau tidak lagi menjadi anggota partai politik paling singkat 5 (lima) tahun 6. Berdomisili dalam wilayah kerja PPK, PPS, dan KPPS 7. Mampu secara jasmani, rohani, dan bebas dari penyalahgunaan narkotika 8. Berpendidikan paling rendah sekolah menengah atas atau sederajat 9. Tidak pernah dipidana penjara berdasarkan putusan pengadilan karena melakukan tindak pidana yang diancam pidana penjara lima tahun atau lebih. Selain itu, dokumen yang perlu disiapkan adalah sebagai berikut: - Surat pendaftaran sebagai calon anggota PPS"
